u,v,key,access,bicycle,busway,cycleway,foot,highway,lanes,lit,maxspeed,motor_vehicle,name,oneway,ref,service,sidewalk,smoothness,surface,tunnel,width,osmid,timestamp,version,tags,osm_type,geometry,length
97788195,411703355,0,,,,,,primary,2,yes,,,Πατησίων,yes,,,,,asphalt,,,"[311453391, 41806639]",1712341213,"[41, 22]","['{""visible"":false,""int_name"":""Patision"",""name:el"":""\\u03A0\\u03B1\\u03C4\\u03B7\\u03C3\\u03AF\\u03C9\\u03BD"",""name:en"":""Patision"",""official_name"":""28\\u03B7\\u03C2 \\u039F\\u03BA\\u03C4\\u03C9\\u03B2\\u03C1\\u03AF\\u03BF\\u03C5"",""official_name:en"":""28is Oktovriou"",""trolley_wire"":""yes""}', '{""visible"":false,""busway:right"":""lane"",""int_name"":""Patision"",""name:el"":""\\u03A0\\u03B1\\u03C4\\u03B7\\u03C3\\u03AF\\u03C9\\u03BD"",""name:en"":""Patision"",""official_name"":""28\\u03B7\\u03C2 \\u039F\\u03BA\\u03C4\\u03C9\\u03B2\\u03C1\\u03AF\\u03BF\\u03C5"",""official_name:en"":""28is Oktovriou"",""trolley_wire"":""yes""}']",way,"LINESTRING (23.73023986816406 37.98754501342773, 23.73036003112793 37.98770904541016, 23.73044776916504 37.98805236816406, 23.73055839538574 37.98848724365234, 23.73056983947754 37.988525390625, 23.73058128356934 37.98857116699219)",118.868
97788195,97788192,0,,,yes,,,primary,3,yes,,,Πατησίων,yes,ΕΟ1,,both,,asphalt,,,311408820,1712341213,28,"{""visible"":false,""busway:left"":""opposite_lane"",""busway:right"":""lane"",""int_name"":""Patision"",""name:el"":""\u03A0\u03B1\u03C4\u03B7\u03C3\u03AF\u03C9\u03BD"",""name:en"":""Patision"",""official_name"":""28\u03B7\u03C2 \u039F\u03BA\u03C4\u03C9\u03B2\u03C1\u03AF\u03BF\u03C5"",""official_name:en"":""28is Oktovriou"",""trolley_wire"":""yes""}",way,"LINESTRING (23.73023986816406 37.98754501342773, 23.73023223876953 37.98751068115234, 23.73021125793457 37.98741912841797, 23.73019790649414 37.98736572265625, 23.73018836975098 37.98732376098633, 23.73013114929199 37.98707580566406, 23.7301197052002 37.98701858520508)",59.479000000000006
97788195,95663467,0,,,,,,secondary,2,,,,Στουρνάρη,yes,,,"['separate', None]",,asphalt,,,"[260124783, 755022871]","[1576185977, 1651840364]","[1, 13]","{""visible"":false,""int_name"":""Stournari""}",way,"LINESTRING (23.73023986816406 37.98754501342773, 23.73008728027344 37.98757171630859, 23.72933006286621 37.9876823425293, 23.72906494140625 37.98772430419922, 23.72902297973633 37.98773193359375, 23.72891235351563 37.98774719238281)",118.503
962356512,97839373,0,,,,,,secondary,2,yes,30,,Λιοσίων,no,,,both,,asphalt,,,48820562,1714767633,26,"{""visible"":false,""int_name"":""Liosion"",""reg_ref"":""\u0395\u03A01"",""source:reg_ref"":""\u03A6\u0395\u039A 47 \u0391/8.2.1956""}",way,"LINESTRING (23.72450065612793 37.9896240234375, 23.72477912902832 37.98921966552734, 23.7248649597168 37.98909759521484, 23.72487831115723 37.98908233642578, 23.72492408752441 37.989013671875, 23.72497177124023 37.98894882202148)",85.697
97788216,97788210,0,,,,,,secondary,1,,,,Βασιλέως Ηρακλείου,yes,,,,,asphalt,,11,49277172,1714625688,15,"{""visible"":false,""trolley_wire"":""yes""}",way,"LINESTRING (23.73079299926758 37.98995971679688, 23.73093032836914 37.98993682861328)",12.301
97788216,597677303,0,,,,,,primary,2,yes,,,Πατησίων,yes,ΕΟ1,,,,asphalt,,,249412140,1712341213,23,"{""visible"":false,""int_name"":""Patision"",""name:el"":""\u03A0\u03B1\u03C4\u03B7\u03C3\u03AF\u03C9\u03BD"",""name:en"":""Patision"",""official_name"":""28\u03B7\u03C2 \u039F\u03BA\u03C4\u03C9\u03B2\u03C1\u03AF\u03BF\u03C5"",""official_name:en"":""28is Oktovriou"",""trolley_wire"":""yes""}",way,"LINESTRING (23.73079299926758 37.98995971679688, 23.73078346252441 37.98991775512695, 23.73069763183594 37.98957443237305, 23.73067855834961 37.98949813842773)",52.297
97788210,97797184,0,,,,,,secondary,1,yes,,,Βασιλέως Ηρακλείου,yes,,,,,asphalt,,8,243850913,1715575780,14,"{""visible"":false,""int_name"":""King Heraklion"",""trolley_wire"":""yes""}",way,"LINESTRING (23.73093032836914 37.98993682861328, 23.73102760314941 37.98992156982422, 23.73154258728027 37.98984146118164, 23.73186874389648 37.98979187011719)",83.803
97788210,97797102,0,,,,,,primary,2,yes,,,Πατησίων,yes,ΕΟ1,,,,asphalt,,,243850915,1712341213,25,"{""visible"":false,""int_name"":""Patision"",""name:el"":""\u03A0\u03B1\u03C4\u03B7\u03C3\u03AF\u03C9\u03BD"",""name:en"":""Patision"",""official_name"":""28\u03B7\u03C2 \u039F\u03BA\u03C4\u03C9\u03B2\u03C1\u03AF\u03BF\u03C5"",""official_name:en"":""28is Oktovriou"",""trolley_wire"":""yes""}",way,"LINESTRING (23.73093032836914 37.98993682861328, 23.73106575012207 37.9904670715332, 23.73115539550781 37.99081802368164)",99.95
358464040,358464177,0,,,,,,"['primary', 'tertiary']","['3', None, '4']",yes,"[None, '50']",,"['Αλεξάνδρας', 'Μπουμπουλίνας']",yes,,,"['right', None]","['excellent', None]",asphalt,,"['9', None]","[299888950, 299888949, 49285974]","[1649621739, 1714971510, 1606458303]","[19, 20, 13]","['{""visible"":false,""int_name"":""Boumpoulinas"",""lane_markings"":""no"",""source"":""Yahoo"",""trolley_wire"":""no""}', '{""visible"":false,""busway:right"":""lane"",""int_name"":""Alexandras"",""reg_ref"":""\\u0395\\u03A08"",""source:reg_ref"":""\\u03A6\\u0395\\u039A 47 \\u0391/8.2.1956"",""trolley_wire"":""yes"",""turn:lanes"":""through|through|through;right""}', '{""visible"":false,""int_name"":""Alexandras"",""reg_ref"":""\\u0395\\u03A08"",""source:reg_ref"":""\\u03A6\\u0395\\u039A 47 \\u0391/8.2.1956"",""trolley_wire"":""yes"",""turn:lanes"":""through|through|through|through;slight_right""}']",way,"LINESTRING (23.73407745361328 37.99126815795898, 23.73409843444824 37.99135208129883, 23.73310279846191 37.99150848388672, 23.73297882080078 37.99152755737305, 23.73253059387207 37.99160385131836, 23.73248100280762 37.99161148071289, 23.73238182067871 37.99162673950195)",163.017
358464040,358464027,0,,,,,,primary,3,yes,50,,Αλεξάνδρας,yes,,,right,excellent,asphalt,,,878082499,1606458303,1,"{""visible"":false,""busway:right"":""lane"",""int_name"":""Alexandras"",""reg_ref"":""\u0395\u03A08"",""source:reg_ref"":""\u03A6\u0395\u039A 47 \u0391/8.2.1956"",""trolley_wire"":""yes""}",way,"LINESTRING (23.73407745361328 37.99126815795898, 23.73414421081543 37.99125671386719, 23.73468017578125 37.99115753173828)",54.233000000000004
633562897,633562896,0,,,,,,residential,,,,,Ταρελλά,yes,,,,,,,,49864482,1711529580,4,"{""visible"":false,""int_name"":""Tarela""}",way,"LINESTRING (23.72422027587891 37.9874267578125, 23.72421836853027 37.98830795288086)",97.985
633562897,7248584892,0,,,,,,residential,,,30,,Μαιζώνος,yes,,,,,asphalt,,,776858693,1676481183,3,"{""visible"":false,""int_name"":""Maizonos""}",way,"LINESTRING (23.72422027587891 37.9874267578125, 23.72367858886719 37.98752593994141)",48.737
633562902,633562904,0,,,,,,residential,,,,,Πουκεβίλ,,,,,,asphalt,,,49864483,1719076987,7,"{""visible"":false,""int_name"":""Poukevil""}",way,"LINESTRING (23.72298049926758 37.98695373535156, 23.72296142578125 37.98764801025391)",77.218
633562902,633562900,0,,,,,,residential,,,,,Πουκεβίλ,,,,,,asphalt,,,49864483,1719076987,7,"{""visible"":false,""int_name"":""Poukevil""}",way,"LINESTRING (23.72298431396484 37.98640823364258, 23.72298049926758 37.98695373535156)",60.658
633562902,95663419,0,,,,,,residential,1,,,,Φαβιέρου,yes,,,,,asphalt,,8.9,1098831917,1685275923,2,"{""visible"":false,""int_name"":""Favierou"",""source:width"":""ARCore""}",way,"LINESTRING (23.72298049926758 37.98695373535156, 23.72341346740723 37.98689270019531, 23.72347831726074 37.98688507080078)",44.293
633562904,633562902,0,,,,,,residential,,,,,Πουκεβίλ,,,,,,asphalt,,,49864483,1719076987,7,"{""visible"":false,""int_name"":""Poukevil""}",way,"LINESTRING (23.72298049926758 37.98695373535156, 23.72296142578125 37.98764801025391)",77.218
635126483,97788471,0,,,,,,secondary,2,,,,3ης Σεπτεμβρίου,yes,,,,,asphalt,,,207971478,1681121855,14,"{""visible"":false}",way,"LINESTRING (23.7297534942627 37.99116134643555, 23.72982406616211 37.99145889282227, 23.72982597351074 37.99147415161133, 23.72983741760254 37.99151611328125)",40.135999999999996
635132981,635132991,0,,,,,,primary,"['2', '1']",yes,,,"['Αχαρνών', 'Μάγερ']",yes,,,"[None, 'both']",,asphalt,,,"[10741760, 189099791]","[1593622736, 1625326586]","[14, 22]","['{""visible"":false,""int_name"":""Acharnon""}', '{""visible"":false,""int_name"":""Mager"",""name:el"":""\\u039C\\u03AC\\u03B3\\u03B5\\u03C1""}']",way,"LINESTRING (23.7267017364502 37.98858261108398, 23.72671890258789 37.98895263671875, 23.72672462463379 37.98907470703125, 23.72672653198242 37.98910140991211, 23.72663879394531 37.98897552490234, 23.72640037536621 37.98862838745117)",117.59300000000002
688786344,962356738,0,,,,,,primary_link,1,yes,,,,yes,,,,,asphalt,,,50004618,1625326586,13,"{""visible"":false}",way,"LINESTRING (23.7269458770752 37.98703384399414, 23.72693824768066 37.98712539672852, 23.72694206237793 37.9871711730957, 23.72696876525879 37.98723220825195, 23.72701072692871 37.98729705810547)",30.576999999999998
688786344,962356785,0,,,,,,primary,1,yes,,,Καποδιστρίου,yes,,,,,asphalt,,4,222897513,1717046245,18,"{""visible"":false,""int_name"":""Kapodistriou""}",way,"LINESTRING (23.7269458770752 37.98703384399414, 23.72688484191895 37.98709869384766, 23.72685050964355 37.98712921142578, 23.7268009185791 37.9871711730957)",19.889
962356738,3879024943,0,,,,,,primary,2,yes,,,Μάρνη,yes,,,,,asphalt,,,"[887747034, 838111476]",1625326586,2,"{""visible"":false,""int_name"":""Marni""}",way,"LINESTRING (23.72701072692871 37.98729705810547, 23.72706031799316 37.98732757568359, 23.72714996337891 37.98740768432617)",17.391000000000002
635138665,635138659,0,,,,,,service,,,,,Ξούθου,,,alley,,,,,,50005702,1675333752,4,"{""visible"":false}",way,"LINESTRING (23.72783660888672 37.98538208007813, 23.72714805603027 37.9854850769043, 23.72711753845215 37.98548889160156)",64.13
807999510,250706416,0,,,,,,residential,"['1', None]","[None, 'yes']",,,"['Κολοκοτρώνη', 'Χρήστου Λαδά', 'Καρύτση']",yes,,,,,asphalt,,,"[51249356, 23183981, 219362015]","[1578873314, 1650344739, 1612106631]","[18, 14, 15]","['{""visible"":false,""int_name"":""Christou Lada""}', '{""visible"":false,""int_name"":""Karytsi""}', '{""visible"":false,""int_name"":""Kolokotroni"",""maxweight"":""2.5""}']",way,"LINESTRING (23.73221778869629 37.97842025756836, 23.73200607299805 37.97831726074219, 23.73198509216309 37.97824096679688, 23.73193168640137 37.97805023193359, 23.7319164276123 37.97798156738281, 23.73182678222656 37.97750854492188, 23.73182487487793 37.97749710083008, 23.73196029663086 37.97747802734375, 23.73220252990723 37.97744369506836)",148.05100000000002
653971685,653971690,0,,,,,,residential,,,,,Βησσαρίωνος,yes,,,both,,asphalt,,,51249393,1651354772,9,"{""visible"":false}",way,"LINESTRING (23.73543548583984 37.979248046875, 23.73484420776367 37.97993087768555)",91.928
653971685,250691724,0,,,,,,residential,,yes,,,Ομήρου,yes,,,,,asphalt,,5,299510530,1715958127,11,"{""visible"":false,""int_name"":""Omirou"",""lane_markings"":""no""}",way,"LINESTRING (23.73543548583984 37.979248046875, 23.73467826843262 37.97885131835938, 23.73446464538574 37.97873687744141, 23.7343692779541 37.97868728637695)",112.34499999999998
653971690,250698924,0,,,,,,residential,,yes,,,Σίνα,yes,,,both,,asphalt,,7,327261701,1714491299,10,"{""visible"":false,""int_name"":""Sina"",""lane_markings"":""no""}",way,"LINESTRING (23.73484420776367 37.97993087768555, 23.73446655273438 37.97972106933594, 23.73396492004395 37.97942352294922, 23.73393440246582 37.97940063476563, 23.73381996154785 37.97933578491211)",111.56599999999999
250713539,1609088276,0,,,,,,secondary,2,yes,,,Ακαδημίας,yes,,,separate,,asphalt,,,52493436,1651933214,36,"{""visible"":false,""busway:right"":""lane"",""int_name"":""Akadimias""}",way,"LINESTRING (23.73138046264648 37.98516845703125, 23.73142433166504 37.9851188659668, 23.73144149780273 37.9850959777832)",9.678
1609088276,250700085,0,,,,,,secondary,2,yes,,,Ακαδημίας,yes,,,separate,,asphalt,,,52493436,1651933214,36,"{""visible"":false,""busway:right"":""lane"",""int_name"":""Akadimias""}",way,"LINESTRING (23.73144149780273 37.9850959777832, 23.7314510345459 37.98508453369141, 23.7314624786377 37.98506927490234, 23.73163414001465 37.98485946655273, 23.73171234130859 37.98476409912109, 23.73173141479492 37.9847412109375)",46.924
250700085,250700084,0,,,,,,secondary,2,yes,,,Ακαδημίας,yes,,,separate,,asphalt,,,52493436,1651933214,36,"{""visible"":false,""busway:right"":""lane"",""int_name"":""Akadimias""}",way,"LINESTRING (23.73173141479492 37.9847412109375, 23.73212051391602 37.9842643737793, 23.73219299316406 37.98417663574219, 23.73221015930176 37.98415756225586)",77.28299999999999
250700085,250707871,0,,,,,,residential,,,,,Θεμιστοκλέους,yes,,,,,asphalt,,,601303882,1650199782,4,"{""visible"":false,""int_name"":""Themistokleous""}",way,"LINESTRING (23.73173141479492 37.9847412109375, 23.73167991638184 37.98471450805664, 23.73122024536133 37.98447418212891, 23.73089408874512 37.98430252075195)",88.118
250700084,250700083,0,,,,,,secondary,2,yes,,,Ακαδημίας,yes,,,separate,,asphalt,,,52493436,1651933214,36,"{""visible"":false,""busway:right"":""lane"",""int_name"":""Akadimias""}",way,"LINESTRING (23.73221015930176 37.98415756225586, 23.73245620727539 37.98385620117188, 23.73252487182617 37.98377227783203, 23.73269081115723 37.98357009887695, 23.73285484313965 37.98336791992188, 23.73287391662598 37.98334503173828, 23.7329216003418 37.9832878112793)",115.07
250700084,388172051,0,,,,,,residential,1,,,,Εμμανουήλ Μπενάκη,yes,,,both,,asphalt,,4,636473899,1714809320,12,"{""visible"":false,""int_name"":""Emmanouil Benaki""}",way,"LINESTRING (23.73221015930176 37.98415756225586, 23.73223686218262 37.98417282104492, 23.73225402832031 37.98418045043945, 23.73262023925781 37.984375)",43.323
2372564894,250714050,0,,,,,,residential,,,,,"['Βερανζέρου', 'Κάνιγγος']",yes,,,"[None, 'both']",,asphalt,,"['4', '6']","[32357772, 52493439]","[1715232957, 1715970975]","[10, 29]","['{""visible"":false,""int_name"":""Veranzerou"",""lane_markings"":""no""}', '{""visible"":false,""int_name"":""Kanigos"",""lane_markings"":""no""}']",way,"LINESTRING (23.7307186126709 37.98563766479492, 23.73062515258789 37.98526382446289, 23.73061752319336 37.98523712158203, 23.730224609375 37.98529815673828, 23.73011779785156 37.98531723022461, 23.73001289367676 37.98533248901367, 23.72984313964844 37.98535919189453, 23.72981643676758 37.9853630065918, 23.729736328125 37.98537445068359)",124.14099999999999
2372564894,1609088276,0,,,,,,service,,,,,,yes,,parking_aisle,,,"[None, 'asphalt']","[None, 'yes']",,"[228599091, 326121099, 147710901]","[1422904237, 1422904238, 1716802173]","[1, 2, 3]","['{""visible"":false}', '{""visible"":false,""layer"":""-1""}']",way,"LINESTRING (23.7307186126709 37.98563766479492, 23.73078727722168 37.98553848266602, 23.73073577880859 37.98532867431641, 23.73077583312988 37.98527908325195, 23.73100471496582 37.98524856567383, 23.73114776611328 37.98565673828125, 23.73132514953613 37.98566436767578, 23.73148918151855 37.98564910888672, 23.73154830932617 37.98548126220703, 23.73152160644531 37.98534393310547, 23.73149490356445 37.98523712158203, 23.73147392272949 37.98517608642578, 23.73144149780273 37.9850959777832)",203.64300000000003
962356657,31179466,0,,,,,,primary,2,yes,,,Μάρνη,yes,,,,,asphalt,,,838111475,1625326586,2,"{""visible"":false,""int_name"":""Marni""}",way,"LINESTRING (23.72675514221191 37.98721694946289, 23.72668266296387 37.9871711730957)",8.14
962356657,95663472,0,,,,,,primary,2,yes,,,Αχαρνών,yes,,,both,,asphalt,,,54700033,1597739194,21,"{""visible"":false,""int_name"":""Acharnon""}",way,"LINESTRING (23.72675514221191 37.98721694946289, 23.72671699523926 37.98727035522461, 23.72668647766113 37.98731994628906, 23.72666358947754 37.98737716674805, 23.72665596008301 37.98740386962891, 23.72665023803711 37.9874382019043, 23.72667694091797 37.98808288574219)",98.233
250706416,807999510,0,,,,,,residential,,,,,Ανθίμου Γαζή,yes,,,,,asphalt,,,66868032,1616687084,15,"{""visible"":false}",way,"LINESTRING (23.73220252990723 37.97744369506836, 23.73220634460449 37.97746276855469, 23.73231506347656 37.97793579101563, 23.73233985900879 37.97804260253906, 23.73236083984375 37.97821044921875, 23.73235893249512 37.97823715209961, 23.73234367370605 37.97825622558594, 23.73221778869629 37.97842025756836)",113.227
250706416,250706414,0,,,,,,residential,1,yes,,,Κολοκοτρώνη,yes,,,,,asphalt,,,219362015,1650344739,18,"{""visible"":false,""int_name"":""Kolokotroni"",""maxweight"":""2.5""}",way,"LINESTRING (23.73220252990723 37.97744369506836, 23.73252868652344 37.97739791870117, 23.73279762268066 37.97736358642578, 23.73287582397461 37.97735595703125)",59.82299999999999
10174555843,10134034290,0,,,,,,residential,,yes,,,Σίνα,yes,,,both,,asphalt,,,80404724,1693299526,25,"{""visible"":false,""int_name"":""Sina""}",way,"LINESTRING (23.73539543151855 37.98024749755859, 23.73542213439941 37.98026275634766, 23.73639678955078 37.98078918457031, 23.73642921447754 37.98080825805664, 23.73645210266113 37.98081970214844)",112.36900000000001
10174555843,300400470,0,,,,,,secondary,4,yes,,,Ακαδημίας,yes,,,,,asphalt,,,168914458,1668115765,21,"{""visible"":false,""int_name"":""Akadimias""}",way,"LINESTRING (23.73539543151855 37.98024749755859, 23.73593711853027 37.97959518432617, 23.73598480224609 37.97953414916992)",94.661
10174555843,653971690,0,,,,,,residential,,yes,,,Σίνα,yes,,,both,,asphalt,,7,309269227,1716271751,11,"{""visible"":false,""int_name"":""Sina"",""lane_markings"":""no""}",way,"LINESTRING (23.73539543151855 37.98024749755859, 23.73527145385742 37.98017883300781, 23.73516273498535 37.98011779785156, 23.73484420776367 37.97993087768555)",59.784
10134034290,8446047162,0,,,,,,secondary,2,yes,,,Σόλωνος,yes,,,,,asphalt,,,299510181,1668101490,20,"{""visible"":false,""int_name"":""Solonos""}",way,"LINESTRING (23.73645210266113 37.98081970214844, 23.73642349243164 37.98085784912109, 23.73628997802734 37.98102188110352, 23.7360782623291 37.98128509521484, 23.73545455932617 37.98205947875977, 23.73543357849121 37.98208236694336, 23.73542594909668 37.98209381103516)",167.82599999999996
358464177,5581434217,0,,,,,,primary,4,yes,50,,Αλεξάνδρας,yes,,,right,excellent,asphalt,,,"[1050850176, 163711425]","[1649621739, 1606458303]","[1, 25]","['{""visible"":false,""int_name"":""Alexandras"",""reg_ref"":""\\u0395\\u03A08"",""source:reg_ref"":""\\u03A6\\u0395\\u039A 47 \\u0391/8.2.1956"",""trolley_wire"":""yes"",""turn:lanes"":""left|left|slight_left|slight_left""}', '{""visible"":false,""int_name"":""Alexandras"",""reg_ref"":""\\u0395\\u03A08"",""source:reg_ref"":""\\u03A6\\u0395\\u039A 47 \\u0391/8.2.1956"",""trolley_wire"":""yes"",""turn:lanes"":""through|through|through|through;slight_right""}']",way,"LINESTRING (23.73238182067871 37.99162673950195, 23.73229217529297 37.99164199829102, 23.73184776306152 37.99171829223633, 23.73155784606934 37.99176788330078, 23.7314510345459 37.99179077148438, 23.73140716552734 37.99179458618164)",87.461
961530806,961530639,0,,,,,,primary_link,1,yes,,,,yes,,,,,asphalt,,,82619472,1560358408,9,"{""visible"":false,""old_ref"":""\u0395\u039F1""}",way,"LINESTRING (23.73033332824707 37.98929214477539, 23.7304801940918 37.98931503295898, 23.73052215576172 37.98929977416992, 23.73056602478027 37.98926162719727, 23.73060607910156 37.98920059204102)",30.535999999999994
961530806,597677303,0,,,,,,primary,3,yes,,,Μάρνη,yes,,,,,asphalt,,,260124784,1560358408,13,"{""visible"":false,""int_name"":""Marni"",""old_ref"":""\u0395\u039F1""}",way,"LINESTRING (23.73033332824707 37.98929214477539, 23.73051834106445 37.98940277099609, 23.73055648803711 37.98942565917969, 23.73067855834961 37.98949813842773)",37.948
961530639,97788213,0,,,,,,primary,2,yes,,,Πατησίων,yes,ΕΟ1,,,,asphalt,,,260124785,1712341213,24,"{""visible"":false,""busway:right"":""lane"",""int_name"":""Patision"",""name:el"":""\u03A0\u03B1\u03C4\u03B7\u03C3\u03AF\u03C9\u03BD"",""name:en"":""Patision"",""official_name"":""28\u03B7\u03C2 \u039F\u03BA\u03C4\u03C9\u03B2\u03C1\u03AF\u03BF\u03C5"",""official_name:en"":""28is Oktovriou"",""sidewalk:left"":""separate"",""sidewalk:right"":""yes"",""trolley_wire"":""yes""}",way,"LINESTRING (23.73060607910156 37.98920059204102, 23.73051643371582 37.98883819580078, 23.73050689697266 37.98880386352539, 23.73047065734863 37.98865509033203)",61.808
3879024943,3879024939,0,,,,,,primary,4,yes,,,Μάρνη,no,,,,,asphalt,,,82682785,1715490335,21,"{""visible"":false,""int_name"":""Marni""}",way,"LINESTRING (23.72714996337891 37.98740768432617, 23.72724723815918 37.98746490478516)",10.638
3879024943,962356657,0,,,,,,primary,2,yes,,,Μάρνη,yes,,,,,asphalt,,,"[384593009, 838111475]",1625326586,"[8, 2]","{""visible"":false,""int_name"":""Marni""}",way,"LINESTRING (23.72714996337891 37.98740768432617, 23.72701072692871 37.98736572265625, 23.72687530517578 37.98728942871094, 23.72685050964355 37.98727416992188, 23.72675514221191 37.98721694946289)",40.913000000000004
95663461,3879024939,0,,,,,,primary,4,yes,,,Μάρνη,no,,,,,asphalt,,,82682785,1715490335,21,"{""visible"":false,""int_name"":""Marni""}",way,"LINESTRING (23.72724723815918 37.98746490478516, 23.7276611328125 37.98770904541016)",45.307
95663461,95663433,0,,,,,,tertiary,1,,,,Αριστοτέλους,yes,,,,,asphalt,,,222941080,1718173113,11,"{""visible"":false,""int_name"":""Aristotelous"",""name:etymology:wikidata"":""Q868"",""source"":""Yahoo""}",way,"LINESTRING (23.7276611328125 37.98770904541016, 23.72760581970215 37.98748016357422, 23.72759819030762 37.98745346069336, 23.72758865356445 37.98741149902344)",33.692
95663461,95663464,0,,,,,,primary,4,yes,,,Μάρνη,no,,,,,asphalt,,,82682785,1715490335,21,"{""visible"":false,""int_name"":""Marni""}",way,"LINESTRING (23.7276611328125 37.98770904541016, 23.72784614562988 37.98781967163086, 23.72797775268555 37.98788833618164)",34.184
95663464,962356674,0,,,,,,primary,3,yes,,,Μάρνη,yes,,,separate,,asphalt,,,384593010,1651841930,8,"{""visible"":false,""int_name"":""Marni""}",way,"LINESTRING (23.72797775268555 37.98788833618164, 23.72813606262207 37.98799133300781, 23.72822761535645 37.98804473876953)",27.971999999999998
95663464,95663463,0,,,,,,secondary,2,,,,Στουρνάρη,yes,,,,,asphalt,,,636791823,1560358408,6,"{""visible"":false,""int_name"":""Stournari""}",way,"LINESTRING (23.72797775268555 37.98788833618164, 23.72779655456543 37.9879150390625, 23.72771453857422 37.9879264831543)",23.454
95663464,95663461,0,,,,,,primary,4,yes,,,Μάρνη,no,,,,,asphalt,,,82682785,1715490335,21,"{""visible"":false,""int_name"":""Marni""}",way,"LINESTRING (23.72797775268555 37.98788833618164, 23.72784614562988 37.98781967163086, 23.7276611328125 37.98770904541016)",34.184
962356740,97834761,0,,,,,,primary_link,1,yes,,,,yes,,,,,asphalt,,,82682788,1673938770,16,"{""visible"":false}",way,"LINESTRING (23.72650718688965 37.98732757568359, 23.72650718688965 37.98723220825195, 23.72650718688965 37.98718643188477, 23.72650909423828 37.98714447021484, 23.72650718688965 37.98711776733398, 23.72649765014648 37.98709106445313, 23.72648429870605 37.98707580566406, 23.7264518737793 37.98703384399414)",33.946
962356740,31179466,0,,,,,,primary,2,yes,,,Λιοσίων,yes,,,both,,asphalt,,,222899032,1625326586,17,"{""visible"":false,""int_name"":""Liosion"",""reg_ref"":""\u0395\u03A01"",""source:reg_ref"":""\u03A6\u0395\u039A 47 \u0391/8.2.1956""}",way,"LINESTRING (23.72650718688965 37.98732757568359, 23.72656440734863 37.98727416992188, 23.72659683227539 37.98724365234375, 23.72668266296387 37.9871711730957)",23.223
962356840,962356674,0,,,,,,primary_link,1,yes,,,,yes,,,separate,,asphalt,,,82682794,1651841930,11,"{""visible"":false}",way,"LINESTRING (23.72824478149414 37.98784637451172, 23.72820472717285 37.98794937133789, 23.72820663452148 37.98800659179688, 23.72822761535645 37.98804473876953)",22.967000000000002
962356840,95663464,0,,,,,,secondary,2,,,,Στουρνάρη,yes,,,,,asphalt,,,189099792,1550189695,9,"{""visible"":false,""int_name"":""Stournari""}",way,"LINESTRING (23.72824478149414 37.98784637451172, 23.72810173034668 37.98786926269531, 23.72797775268555 37.98788833618164)",23.862000000000002
962356674,95663392,0,,,,,,primary,3,yes,,,Μάρνη,yes,,,separate,,asphalt,,,384593010,1651841930,8,"{""visible"":false,""int_name"":""Marni""}",way,"LINESTRING (23.72822761535645 37.98804473876953, 23.72895622253418 37.98847579956055, 23.7290153503418 37.98851013183594, 23.72912216186523 37.98857498168945)",98.09299999999999
8253823131,962356923,0,,,,,,secondary,2,,,,Μάρνη,yes,,,,,asphalt,,,"[838111478, 384593007]","[1597739194, 1608707094]","[1, 7]","{""visible"":false,""int_name"":""Marni""}",way,"LINESTRING (23.72636413574219 37.98695373535156, 23.72649383544922 37.98698806762695, 23.72659683227539 37.9870491027832, 23.72664070129395 37.98707580566406, 23.72673225402832 37.98712921142578)",38.123999999999995
8253823131,95663527,0,,,,,,secondary,4,,,,Μάρνη,no,,,,,asphalt,,,82682796,1715490335,20,"{""visible"":false,""int_name"":""Marni""}",way,"LINESTRING (23.72636413574219 37.98695373535156, 23.72632598876953 37.98693466186523, 23.72613143920898 37.98682022094727)",25.233999999999998
962356608,962356671,0,,,,,,primary_link,1,yes,,,,yes,,,,,asphalt,,,82682799,1625326586,13,"{""visible"":false}",way,"LINESTRING (23.72714424133301 37.98655319213867, 23.72711181640625 37.98647308349609, 23.72707748413086 37.98643493652344, 23.72698974609375 37.98638153076172)",24.266
962356608,300398465,0,,,,,,primary,2,yes,,,Καματερού,yes,,,,,asphalt,,,972965170,1628890500,1,"{""visible"":false,""int_name"":""Kamaterou"",""reg_ref"":""\u0395\u03A01"",""source:reg_ref"":""\u03A6\u0395\u039A 47 \u0391/8.2.1956""}",way,"LINESTRING (23.72714424133301 37.98655319213867, 23.72717094421387 37.98649597167969, 23.72719383239746 37.98645782470703, 23.72732353210449 37.986328125)",29.834
962356671,95663492,0,,,,,,secondary,1,,,,Χαλκοκονδύλη,yes,,,,,asphalt,,,85392263,1560358408,8,"{""visible"":false}",way,"LINESTRING (23.72698974609375 37.98638153076172, 23.72612190246582 37.98650741577148, 23.7260627746582 37.98651504516602)",82.58500000000001
